PROP_ID,Feature_ID
C67270878,021
K70405928,039
A70772622,029
K71029180,039
W71023162,001
Q70959926,001
B71658128,012
N70935748,006
V69481360,012
O70968288,004
J71757324,012
F70098646,006
N71525746,002
K70920290,034
T71196952,021
L71309444,034
C71297602,003
L61807338,029
R63938066,021
D71655638,009
I71461110,003
Z70990516,002
F47060077,003
D70853388,021
F70392152,001
Z70186246,011
A70660416,034
G70462254,009
U70131744,003
A68686226,003
J70832996,029
C69111106,011
B70339816,001
V71045690,006
R69595808,021
C70592456,029
O69663462,001
K71465070,034
E70282436,035
A71612624,012
K70961224,025
Y69281974,025
K69374158,034
Y70738874,001
B68986618,025
K70841820,029
G69820304,029
F70811460,006
S71240466,035
F70261830,035
M70580902,004
Y68253254,029
I70764578,009
P71002988,002
S70202626,002
B71476506,029
Z69962348,039
Z68384578,021
Z70897084,004
C71090038,012
Z69662330,002
D70770328,006
Z70908054,035
X69188456,002
G70737270,012
H69252830,009
X66469716,009
F71145042,035
U71301000,001
W62444070,012
Q63703398,029
H70880132,002
C70486408,034
N67544594,003
B69323916,035
E71245296,011
X70532894,009
T71634150,021
L70461866,021
O69439788,001
O70587330,039
K66014838,025
F70295514,011
P71567378,025
M61349138,021
V70762002,011
C67593584,035
X71427170,025
N68162598,002
P70632444,001
W70487312,002
E71056240,012
Q71437914,009
T65066010,035
C71221246,035
E71128244,029
P70023704,009
U71027678,029
L70370676,006
Q69988838,035
Y70473018,012
I70610038,001
L71268588,039
M70132050,004
Z71230268,021
Y69487496,012
C71082582,004
W71187032,009
N71428474,006
Q70479268,002
W70335306,003
T69677360,034
O70609372,035
T71215820,002
C70152206,011
A70798536,012
R68842958,035
S66800316,012
T70660370,009
A68623418,003
H70909094,012
G70323646,003
P70214764,009
G70439418,002
F70996988,012
G67667210,021
J70597412,012
C63416622,034
N41203079,025
L68562832,011
H71409938,034
L70963490,025
L70894808,025
W70660092,006
V71354192,025
Y70263984,012
F68593840,002
Y71672296,004
M70996858,039
W67036404,039
N70592352,029
L70872604,039
M70174480,029
Z70836822,012
W67010456,035
V71101458,011
W71089764,001
W71558984,009
X70604698,003
N71353248,001
H64061334,039
F71241994,003
W70577850,012
V70921346,039
T69138578,029
W69327672,025
C62689390,012
V71365696,021
Y70499778,021
T70928908,001
C71601492,034
L53259672,035
O70487442,001
C69141510,035
M70366558,034
U70677512,004
C66283240,001
J70850868,012
X63797844,025
P70846974,035
Y71273408,003
H70306114,039
E70171802,002
V70798058,035
S69287310,035
I71377932,035
Q68769896,035
G71790656,002
Z70416860,002
P71146560,034
S70062984,011
G70662222,003
Q71604336,025
K70478956,002
O65391578,029
Y71290508,035
U70510604,039
Y71274188,006
I71544584,009
W71403604,029
I70781574,001
K70378884,039
Y70116394,029
E71437836,006
M70658562,006
V70374640,004
I71199706,011
K71016522,011
M70582754,029
E70302988,021
F70783766,012
T70619914,004
D69995382,021
U70456824,006
F68641562,001
Z65999992,011
P71352258,004
X68270522,021
P70401018,004
I71088772,012
B67304496,029
L71011204,006
F70261830,009
K67244448,001
Q71634858,006
U68343092,002
T69182810,012
S70601752,029
J70928664,003
Y70445172,001
W70170218,001
C67171878,004
Z71565710,029
V70944132,002
O71626898,003
K69338988,021
I71144592,012
H44856261,012
T71415016,002
Y68845708,021
Z48287723,029
S69469914,029
T71162608,003
I68870254,009
S71541018,021
D70084170,021
J64719414,003
R69121138,003
L70966056,039
S70720420,039
B70824486,003
E71640678,006
S70699706,012
X70375628,006
Q71477078,009
Y71043962,035
C71699906,039
Y71103934,001
F68401604,025
A56951842,025
L71230152,012
P70795202,029
B71371904,004
I71266782,006
V70966510,006
K69018584,011
W70711116,034
L70947014,009
H69934600,003
T70481094,039
D70953776,011
A71478192,009
J70984314,004
H70993782,002
Q70767428,029
S68745552,029
Y70761924,029
U70908280,025
X67069814,001
X70494330,001
S70394802,004
D71141956,039
R70253506,029
S71203662,011
F71577080,004
G70797940,025
D71159300,006
V71011104,034
F70407744,029
B71410982,025
F70462526,006
H68852068,029
R70645946,029
K71627050,035
Y71035092,011
S71785834,021
K71310068,034
V71563534,021
M71014474,006
R70848964,002
P70612730,011
H70867740,002
Y71313708,002
I70948168,034
Q59878446,021
O24958549,002
O71163328,012
D71103408,029
T68256172,002
O71708044,002
F71568228,009
M71100544,011
E44523721,012
D70408532,025
I66307838,003
C71173402,034
N70975624,012
T64621186,025
I54409320,035
N70185504,003
J68952164,012
J70630388,035
R71607340,001
J70047226,021
H43356521,025
D71080520,034
E70624722,035
E70752240,035
L70880952,039
K69018584,025
R68864196,012
C71354478,035
Z71416788,012
Q68255898,002
N70080690,035
T70304020,009
P71060820,002
W70029212,025
U70493160,009
R68420106,006
S70066264,035
Z70358286,009
R65368078,003
M70724752,012
V64982102,004
Q70815976,002
L70558666,021
Q71131848,021
L70656316,001
C71602614,003
K71760724,004
W71296188,035
Y71050520,002
I71167882,009
K71335688,011
M71362710,006
C69183186,034
Q42804865,039
O70848060,034
F70677410,009
H69624248,029
G70382276,006
B71428218,004
A70484128,021
S66334674,009
L70281830,029
X70797032,039
O70660368,029
R66406958,012
K71282230,029
H70762004,004
Y70659062,035
M71513490,021
I71564832,003
F70207988,034
K71012508,034
S70011038,035
Y68392214,009
Z70054492,035
A68623418,021
N64348984,004
Z70765832,004
T70707958,001
T70560748,011
K71245298,025
J70263538,006
T65066010,009
I71496900,003
U71465382,034
V70828828,011
S69625194,001
P71129398,012
S70758180,009
F10768359,034
T69844596,039
I71567228,004
X65587190,025
F71132572,029
P70744664,004
Q71368096,009
E71056606,012
K71434460,003
E70867908,025
O70711176,039
S71177854,001
P66076676,035
Z69672868,009
G66304568,001
U70403176,002
F70601262,035
F70138284,001
G70746014,035
U70339026,006
C70697826,003
O70237346,021
J70603634,029
O70726138,039
V69786902,035
N70970342,029
U69869610,025
I67864476,034
O70019854,001
M58482132,001
C70744890,009
E68736012,003
A70423776,004
N70235698,006
Z46837537,035
M70726850,011
Z70466392,035
Z69871662,021
D68707090,001
K69956540,002
V70534436,011
Y70514370,034
F71108470,011
T70897856,025
B71272402,035
Y69926306,011
N68986932,002
K71352586,029
U70767944,009
Q68813502,034
E70638112,011
S71073062,001
O70968768,011
P70660226,034
W66432744,003
Z69056774,021
P70627806,002
A56302468,012
T70963376,011
O70846292,035
X71655824,011
C71364668,021
J70508986,009
X71090088,011
C70422164,039
G70394028,003
A70799710,021
I69816158,006
F71102254,004
O70792766,004
N63941334,039
Y71598824,029
J70186804,009
G70912126,039
F70783766,039
U69569768,012
S70455900,009
M71075678,039
A52887968,009
V70677782,011
M69734514,029
E70422976,021
A67430294,006
H71087334,012
O69368976,002
S70353834,011
Q70924942,025
D70302352,001
C70708576,009
Y70316624,006
N70337270,029
V71588544,006
Y70468864,006
D70422990,009
B71371904,006
I70711500,002
V71732782,009
S70963692,035
B71083702,006
D68429884,035
P71611656,012
U70914220,021
P70581008,039
R70270442,021
O70682978,012
Y70445962,034
J53894006,039
T71061522,001
W70587726,001
S70911710,021
H71246966,003
B71062948,002
C70760374,009
V71564874,003
O71664586,029
J70123850,021
M70185514,004
Y71316238,034
Q70505140,025
O62689220,021
Y40339427,003
D70872644,011
O71060780,001
D70760112,009
W70239998,025
D70461236,006
W68240826,011
S70988974,004
X69912728,034
H70043432,039
Q70723776,035
R70371484,001
Y70684596,003
K71073110,039
V71798186,006
O68491744,006
J60180426,009
X70616460,035
P71467396,002
D70359508,012
L69768260,002
Q71289834,012
I71438148,004
O71349240,009
N70012136,012
D68999070,025
L70706896,039
E69917472,002
K70256092,003
O70630706,034
R69695524,004
Q70613072,029
N70629406,003
I69996514,001
C71679730,025
R69482326,011
E70959940,003
N70914668,039
K71002066,011
H70927264,021
H71601866,003
L70437686,034
A66549548,035
H70406104,029
G70683526,029
F70307964,029
N71127468,009
O71680250,021
I70248564,012
L70425566,004
F71534006,035
V70943274,029
R70420398,002
B71003844,002
X70833562,035
N70908744,035
A69799444,035
I69993362,034
C70039626,029
M71052734,035
Z69250562,035
J70666186,025
T71155910,011
Y70097218,002
S70575544,021
M70468250,012
V70155112,009
E70066268,009
L71482392,001
W71105088,035
B65394732,021
N70074166,006
J70874460,002
C68395616,039
B70269316,002
X70063754,034
D70162020,012
D69722210,034
Y66737846,025
Q70479002,003
A71218134,029
B70974990,003
Q71802670,035
F69333360,021
W71240650,009
X70195666,012
P70843358,039
C69069012,035
S70066160,003
I68279430,025
D71360970,009
J71795226,039
B69966186,002
O70699734,004
P68889250,011
Q71634858,004
M70810712,034
O70448780,006
Q69959812,002
G71726454,006
L70721374,025
B70773574,035
Q71599504,012
Z70515758,034
L71629282,004
D71780966,039
D70878354,003
L71677790,001
D70892972,021
C71076136,029
P71009094,025
U70493132,039
I70709166,025
S68418178,035
L70707122,002
Y70233136,003
U71256284,029
J71411328,021
Q64575066,004
K71245688,003
N71502818,006
A71430912,004
I70511192,003
X53280914,001
D71238112,004
L70451288,021
O69913142,035
G67666960,004
M71195206,039
S69031324,003
G64629970,039
Z70963952,004
C60204434,021
F32436601,021
Z70463060,021
R69993104,004
M70499700,035
Z65394830,039
B67956872,004
W71591132,035
L71681876,009
T70853990,025
G70196264,002
D61815454,003
X69983486,025
S70659280,012
A68343560,004
C70786750,039
S71663638,006
J68933962,039
C70609360,035
N69491558,001
V68842104,029
M71380326,002
C71281990,034
D71264950,011
J70027238,003
C70926570,009
K70699362,004
W61626118,002
U70573170,002
Q70627410,012
W66458368,039
D71159402,021
R70660558,002
E69972944,029
B71254106,003
K61348710,009
L70865482,006
B69935324,025
K71144186,039
T70494758,021
I70232960,009
Q70992976,034
C70362732,001
T71032372,025
V71206268,002
Z67665616,001
R69052278,003
I70613880,003
B71432370,021
I69960732,034
Z70881292,003
E70682258,034
T71453904,025
V69660574,011
I70789682,009
R70357366,012
A70659262,034
U71626782,001
Z70054902,009
I70358030,039
U65763066,002
H71345976,002
Y68919950,001
T70746886,004
A61349002,039
P70584262,004
L70575370,001
D70591468,006
W71126606,009
Y70195886,009
Q69938390,021
A70610146,021
H70802372,034
W70719504,029
E69962044,034
Z70804402,039
C71221448,002
A70284302,002
I71173860,004
E71387524,004
W71306246,035
I70190970,039
I70679104,002
H69952150,006
K70325974,001
A71242878,003
L70841690,029
I69334162,034
R71312038,003
Q71738946,001
N70934790,012
H71162870,011
K69178142,002
P70903638,009
S70760828,011
K70098132,006
K71275986,029
M71239278,011
U69960056,039
W71296188,002
R70063996,002
B70266552,003
Z71286776,021
W71607928,003
S71159846,003
J70517710,001
L69062002,012
K70412430,009
E70908200,021
X70048862,001
F70879870,004
A71152938,003
R70057808,034
P70898998,029
B70139064,012
Z71236848,025
Q71350348,025
F71103226,035
C71467370,002
I70983678,029
V47242139,002
K70569078,034
J71758248,001
H70895266,012
Z69622030,002
C70889534,025
G65850644,034
O70523798,001
D70427100,004
B69886718,006
L71044918,012
Y70917854,009
R69125904,006
J20544171,002
R71725516,025
C69960628,025
H69800640,025
V56236604,021
X53280914,035
I70753136,035
P70818104,029
R70422576,025
T68869612,025
R69857704,039
G69984048,021
J70852176,002
I67730752,035
R69348136,021
J70299632,002
F70568674,035
C66086968,003
V70868974,003
W70928798,002
Z69948190,006
I70085236,004
M69953358,035
A70454364,035
T71462978,012
N69413204,006
N70253050,011
G68590434,002
Q68373818,003
Y71400412,003
K70931408,009
H70299856,021
G67100884,004
S70795758,039
K70356128,025
M70432856,035
Q71771818,034
G68318788,039
P68141124,029
C68228100,029
Y67680048,039
Z70867914,035
P71075674,006
D70373826,004
T70437254,025
E70411470,021
U70951196,004
E70458438,039
Q70419356,002
X70493258,004
Z70698148,006
M71118432,029
K70037906,035
A70213076,006
E70364936,003
W70119830,004
L71177424,021
Y70784188,004
R70072242,034
U70940572,012
I71028988,025
O64665652,029
E69683566,001
M70682886,001
C67646882,009
J70871702,009
O70361510,006
H71514740,039
Z67680388,002
T68967482,039
E70020152,001
Y70185502,004
F70891946,021
C70130108,004
C70843518,012
P69961668,039
O70139554,003
M63831714,011
J70101078,006
V71213870,039
M70384356,004
V70179588,029
A70880600,001
R70816328,029
B71505980,011
G70547934,035
C70682770,035
M69996012,002
O71064992,004
K70623876,001
T70022838,009
N68815316,012
V71773668,021
Z71748774,002
T70074388,021
B71414820,035
H70706346,035
F70072238,021
A70059486,011
C71715604,011
D69710304,011
L71660996,001
H70914728,029
U69962252,003
L70049704,011
N70021792,012
Y67671412,039
U71345960,001
O70493610,025
A70468180,011
K70562376,012
Q71676062,011
T70981272,035
S68445856,003
C70660834,003
A70727084,002
I44651309,035
I69537150,011
U71369842,029
S70261874,034
M71281328,003
E70744666,034
Q70263840,009
H67042508,012
L70862512,003
A70889950,003
C70981976,039
B71209218,035
F71129244,021
W63532476,004
D71095942,035
O70439744,035
B69512284,011
H70423010,025
L70963752,035
G71136700,025
T70120756,034
C71560856,035
T70684520,006
U70942860,003
Q41712169,009
S71253068,029
O67152568,012
Z70866898,039
V68226222,009
T70725232,003
Z70442960,021
I70766006,002
G69960194,039
L71027560,002
L70494294,002
J70601744,039
N70543082,004
J68320302,021
Q25150575,002
Y71534332,025
U69095868,035
E70299874,006
A70484096,004
B70846494,009
F70302936,035
Q70587716,011
D69993820,002
D70375272,025
E71062210,004
H70557996,002
S70072418,034
K71410108,034
B70947168,001
F67667030,025
D70872644,001
F71421418,002
A71586578,021
Z69379260,035
S69969700,039
G69316028,002
J70832996,012
L70549398,006
Z71430004,035
K68730648,006
I69986654,003
F70101242,004
D71659384,039
U70073894,001
H67670344,039
C70866808,011
C71588392,002
P70585786,001
U71420758,021
Q65554956,029
Z65930134,029
I70970198,012
A70897880,035
V70913000,029
F70984344,035
Z66802292,003
X70631042,003
Y70502004,025
V70517524,012
V71033750,006
L71177424,035
L69876702,003
K70182374,035
H70584472,035
P70625672,011
J70846216,003
T70833436,006
R70440968,025
O70088956,004
N70762818,009
Y70806910,009
U71382156,029
E71171882,021
O70081250,012
K70786414,039
K71657148,021
G69191242,034
V70994104,034
R50848546,025
U70578402,003
G70963788,006
A71301102,001
Z71782672,025
H70497608,021
E71533016,035
Y70611020,003
C71225896,004
D71598316,025
C71192338,001
G71727902,009
S70554068,001
Z71674484,029
O70185220,001
F70509122,009
C71207562,011
H71726132,029
F70900444,009
J61038044,001
S70783248,011
A71646402,029
I71298756,035
B71568042,025
F70846190,035
Q70720742,003
F67645432,021
D71101398,003
T71055616,035
L71207568,004
C70844044,004
Z69369020,021
Z70684368,004
F70772070,011
B71708020,021
K70797950,029
O71675450,034
X71701406,003
E69334118,002
D71607626,029
K71015008,029
D70634834,011
H70450004,003
H67665614,039
D71121724,029
T62218712,003
T70089924,002
I70995692,009
U69423506,001
